Timestamp,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_100,EMA_10,EMA_50,EMA_100,RSI_10,RSI_50,RSI_100,VWAP,MACD,MACD_Hist,MACD_Signal,sentiment
2022-03-01 04:15:00,148.166,148.223,148.092,148.141,100.0,146.9751,145.992,146.3716,146.9751,145.992,146.3716,29.9727,45.552,47.4547,148.152,-0.3445,0.1877,-0.5322,0.0
2022-03-01 07:00:00,147.433,147.49,147.36,147.41,105.0,146.9751,145.992,146.3716,146.9751,145.992,146.3716,29.9727,45.552,47.4547,147.7771,-0.3445,0.1877,-0.5322,0.0
2022-03-01 07:15:00,147.357,147.414,147.284,147.333,106.0,146.9751,145.992,146.3716,146.9751,145.992,146.3716,29.9727,45.552,47.4547,147.6294,-0.3445,0.1877,-0.5322,0.0
2022-03-01 08:00:00,147.291,147.348,147.217,147.267,100.0,146.9751,145.992,146.3716,146.9751,145.992,146.3716,29.9727,45.552,47.4547,147.5437,-0.3445,0.1877,-0.5322,0.0
2022-03-01 08:45:00,147.662,147.719,147.588,147.638,100.0,146.9751,145.992,146.3716,146.9751,145.992,146.3716,29.9727,45.552,47.4547,147.5642,-0.3445,0.1877,-0.5322,0.0
2022-03-01 09:15:00,147.595,147.652,145.488,145.67,41791.0,146.9751,145.992,146.3716,146.9751,145.992,146.3716,29.9727,45.552,47.4547,146.2856,-0.3445,0.1877,-0.5322,0.0
2022-03-01 09:30:00,146.017,147.604,145.944,147.276,579802.0,146.9751,145.992,146.3716,146.9751,145.992,146.3716,29.9727,45.552,47.4547,146.8967,-0.3445,0.1877,-0.5322,0.0
2022-03-01 09:45:00,147.329,147.795,146.676,146.811,233127.0,146.9751,145.992,146.3716,146.9751,145.992,146.3716,29.9727,45.552,47.4547,146.9505,-0.3445,0.1877,-0.5322,0.0
2022-03-01 10:00:00,146.873,147.348,146.277,146.326,140827.0,146.9751,145.992,146.3716,146.9751,145.992,146.3716,29.9727,45.552,47.4547,146.9081,-0.3445,0.1877,-0.5322,0.0
2022-03-01 10:15:00,146.359,146.682,145.612,145.879,172599.0,146.9751,145.992,146.3716,146.9751,145.992,146.3716,29.9727,45.552,47.4547,146.7825,-0.3445,0.1877,-0.5322,0.0
2022-03-01 10:30:00,145.922,146.083,145.374,145.499,127148.0,146.7109,145.992,146.3716,146.7067,145.992,146.3716,29.9727,45.552,47.4547,146.6716,-0.3445,0.1877,-0.5322,0.0
2022-03-01 10:45:00,145.519,146.178,145.336,145.898,140555.0,146.5597,145.992,146.3716,146.5597,145.992,146.3716,34.383,45.552,47.4547,146.5867,-0.3445,0.1877,-0.5322,0.0
2022-03-01 11:00:00,145.884,146.425,145.764,146.288,135681.0,146.4552,145.992,146.3716,146.5103,145.992,146.3716,38.5838,45.552,47.4547,146.5497,-0.3445,0.1877,-0.5322,0.0
2022-03-01 11:15:00,146.343,146.482,145.887,146.221,114649.0,146.3506,145.992,146.3716,146.4577,145.992,146.3716,38.118,45.552,47.4547,146.5257,-0.3445,0.1877,-0.5322,0.0
2022-03-01 11:30:00,146.236,146.349,145.384,145.47,133796.0,146.1338,145.992,146.3716,146.2781,145.992,146.3716,33.1357,45.552,47.4547,146.4676,-0.3445,0.1877,-0.5322,0.0
2022-03-01 11:45:00,145.485,145.56,144.927,145.119,140856.0,146.0787,145.992,146.3716,146.0674,145.992,146.3716,31.0295,45.552,47.4547,146.3767,-0.3445,0.1877,-0.5322,0.0
2022-03-01 12:00:00,145.123,145.417,144.921,145.185,127992.0,145.8696,145.992,146.3716,145.9069,145.992,146.3716,31.9334,45.552,47.4547,146.303,-0.3445,0.1877,-0.5322,0.0
2022-03-01 12:15:00,145.18,145.474,145.06,145.252,107741.0,145.7137,145.992,146.3716,145.7879,145.992,146.3716,32.925,45.552,47.4547,146.252,-0.3445,0.1877,-0.5322,0.0
2022-03-01 12:30:00,145.266,145.75,145.117,145.651,122808.0,145.6462,145.992,146.3716,145.763,145.992,146.3716,38.822,45.552,47.4547,146.2125,-0.3445,0.1877,-0.5322,0.0
2022-03-01 12:45:00,145.656,145.816,145.431,145.603,110575.0,145.6186,145.992,146.3716,145.7339,145.992,146.3716,38.3711,45.552,47.4547,146.1854,-0.3445,0.1877,-0.5322,0.0
2022-03-01 13:00:00,145.599,145.778,145.26,145.356,122011.0,145.6043,145.992,146.3716,145.6652,145.992,146.3716,35.9815,45.552,47.4547,146.1509,-0.3445,0.1877,-0.5322,0.0
2022-03-01 13:15:00,145.418,145.522,144.889,144.99,153854.0,145.5135,145.992,146.3716,145.5424,145.992,146.3716,32.6354,45.552,47.4547,146.0931,-0.3445,0.1877,-0.5322,-1.0
2022-03-01 13:30:00,145.038,145.655,144.927,145.508,117507.0,145.4355,145.992,146.3716,145.5362,145.992,146.3716,41.23,45.552,47.4547,146.0627,-0.3445,0.1877,-0.5322,0.0
2022-03-01 13:45:00,145.504,145.645,145.136,145.223,113805.0,145.3357,145.992,146.3716,145.4792,145.992,146.3716,38.2469,45.552,47.4547,146.0345,-0.3445,0.1877,-0.5322,0.0
2022-03-01 14:00:00,145.237,145.293,144.766,145.009,136700.0,145.2896,145.992,146.3716,145.3937,145.992,146.3716,36.0696,45.552,47.4547,145.9895,-0.3445,0.1877,-0.5322,0.0
2022-03-01 14:15:00,145.023,145.543,144.766,145.413,130761.0,145.319,145.992,146.3716,145.3972,145.992,146.3716,42.8893,45.552,47.4547,145.959,-0.3445,0.1877,-0.5322,0.0
2022-03-01 14:30:00,145.437,145.674,145.279,145.565,130868.0,145.357,145.992,146.3716,145.4277,145.992,146.3716,45.3274,45.552,47.4547,145.9412,-0.3445,0.1877,-0.5322,0.0
2022-03-01 14:45:00,145.594,145.769,145.127,145.309,111748.0,145.3627,145.992,146.3716,145.4061,145.992,146.3716,41.9741,45.552,47.4547,145.9237,-0.3445,0.1877,-0.5322,0.0
2022-03-01 15:00:00,145.342,145.816,145.222,145.489,157485.0,145.3465,145.992,146.3716,145.4212,145.992,146.3716,45.1445,45.552,47.4547,145.9056,-0.3445,0.1877,-0.5322,0.0
2022-03-01 15:15:00,145.532,145.617,145.203,145.261,128098.0,145.3123,145.992,146.3716,145.3921,145.992,146.3716,41.9209,45.552,47.4547,145.8869,-0.3445,0.1877,-0.5322,0.0
2022-03-01 15:30:00,145.275,145.636,145.013,145.252,196164.0,145.3019,145.992,146.3716,145.3666,145.992,146.3716,41.79,45.552,47.4547,145.8576,-0.3445,0.1877,-0.5322,0.0
2022-03-01 15:45:00,145.256,145.874,144.756,145.642,719830.0,145.3671,145.992,146.3716,145.4167,145.992,146.3716,49.3968,45.552,47.4547,145.7905,-0.3445,0.1877,-0.5322,0.0
2022-03-01 16:00:00,145.751,145.807,145.384,145.537,2047228.0,145.37,145.992,146.3716,145.4386,145.992,146.3716,47.5385,45.552,47.4547,145.7249,-0.3445,0.1877,-0.5322,0.0
2022-03-01 16:15:00,145.665,145.721,145.593,145.642,100.0,145.4119,145.992,146.3716,145.4755,145.992,146.3716,49.6434,45.552,47.4547,145.7249,-0.3445,0.1877,-0.5322,0.0
2022-03-01 16:30:00,145.751,145.807,145.678,145.727,11171.0,145.4837,145.992,146.3716,145.5213,145.992,146.3716,51.3975,45.552,47.4547,145.7249,-0.2963,0.1886,-0.485,0.0
2022-03-01 17:00:00,146.331,146.387,146.02,146.069,1600.0,145.5493,145.992,146.3716,145.6209,145.992,146.3716,57.9463,45.552,47.4547,145.725,-0.228,0.2056,-0.4336,0.0
2022-03-02 07:15:00,145.893,145.95,145.821,145.87,151.0,145.5798,145.992,146.3716,145.6662,145.992,146.3716,53.3029,45.552,47.4547,145.8803,-0.1877,0.1967,-0.3844,0.0
2022-03-02 08:00:00,145.998,146.054,145.925,145.974,297.0,145.6463,145.992,146.3716,145.7221,145.992,146.3716,55.3792,45.552,47.4547,145.9493,-0.1457,0.191,-0.3367,0.0
2022-03-02 08:30:00,146.017,146.073,145.944,145.993,200.0,145.6967,145.992,146.3716,145.7714,145.992,146.3716,55.7783,45.552,47.4547,145.966,-0.1096,0.1817,-0.2912,0.0
2022-03-02 09:00:00,145.865,145.921,145.792,145.841,300.0,145.7547,145.992,146.3716,145.784,145.992,146.3716,51.67,45.552,47.4547,145.9297,-0.0922,0.1593,-0.2514,0.0
2022-03-02 09:15:00,146.2,146.273,145.098,145.299,11409.0,145.7594,145.992,146.3716,145.6958,145.992,146.3716,39.998,45.552,47.4547,145.5853,-0.1207,0.1046,-0.2253,0.0
2022-03-02 09:30:00,145.418,146.035,145.003,145.651,261317.0,145.7603,145.992,146.3716,145.6877,145.992,146.3716,48.4079,45.552,47.4547,145.564,-0.1136,0.0893,-0.203,0.0
2022-03-02 09:45:00,145.675,146.126,145.336,145.661,113010.0,145.7727,145.992,146.3716,145.6828,145.992,146.3716,48.6352,45.552,47.4547,145.606,-0.106,0.0776,-0.1836,0.0
2022-03-02 10:00:00,145.684,146.501,145.564,145.964,123757.0,145.8049,145.992,146.3716,145.734,145.992,146.3716,55.2686,45.552,47.4547,145.7039,-0.0746,0.0871,-0.1618,0.0
2022-03-02 10:15:00,145.988,146.748,145.583,146.449,98769.0,145.8771,145.992,146.3716,145.864,145.992,146.3716,63.6236,45.552,47.4547,145.794,-0.0105,0.121,-0.1315,0.0
2022-03-02 10:30:00,146.416,147.005,146.115,146.744,96356.0,145.9446,145.992,146.3716,146.024,145.992,146.3716,67.7008,45.552,47.4547,145.907,0.0634,0.1559,-0.0925,-1.0
2022-03-02 10:45:00,146.758,147.015,146.267,146.592,93821.0,146.0168,145.992,146.3716,146.1273,145.992,146.3716,63.6185,45.552,47.4547,145.9912,0.1084,0.1608,-0.0524,0.0
2022-03-02 11:00:00,146.606,147.1,146.296,146.925,95553.0,146.1119,145.992,146.3716,146.2723,145.992,146.3716,68.2751,45.552,47.4547,146.0748,0.169,0.1771,-0.0081,0.0
