Timestamp,Open,High,Low,Close,Volume
2022-04-22,39.9700,43.4900,39.6900,41.6500,20745952
2022-04-25,40.0000,40.0300,36.9500,38.6900,23976146
2022-04-26,38.8000,40.6300,38.0150,39.5400,19809679
2022-04-27,40.1500,40.4600,39.2900,39.9500,10619632
2022-04-28,40.3600,40.4850,38.5400,40.1100,11509754
2022-04-29,40.5200,40.9100,38.8300,39.0100,10611883
2022-05-02,38.3400,39.5200,38.1700,39.1100,11445241
2022-05-03,38.9900,40.4850,38.9100,40.1500,8876620
2022-05-04,41.2900,42.6900,40.4451,42.6000,11590398
2022-05-05,43.2400,43.4300,41.4200,42.0800,16281537
2022-05-06,42.5800,43.6000,41.5100,43.0300,12396026
2022-05-09,41.8400,42.1700,38.0300,38.0400,14845863
2022-05-10,38.4700,39.1450,36.9600,37.8900,11063369
2022-05-11,38.4200,39.9300,38.2550,38.3700,11569063
2022-05-12,37.9800,39.0700,37.0800,39.0300,13434263
2022-05-13,39.6900,40.8300,39.5700,40.7400,9798934
2022-05-16,40.8600,42.5750,40.8000,42.1400,10181589
2022-05-17,42.5200,43.4250,42.4100,42.9500,9936862
2022-05-18,43.3400,43.5200,40.5200,41.1300,9734856
2022-05-19,40.0400,41.4200,40.0050,40.8500,12123874
2022-05-20,41.3900,42.0700,40.4300,41.1200,9870718
2022-05-23,41.9100,43.9900,41.4588,43.8100,13287957
2022-05-24,42.9700,44.2000,42.4550,43.9000,11259782
2022-05-25,43.7000,45.3100,43.5700,45.0500,17205033
2022-05-26,45.5000,47.0750,45.4100,46.6900,16282898
2022-05-27,46.2600,48.4150,46.1300,48.2100,13950668
2022-05-31,48.6900,48.6900,45.4300,45.9600,28706586
2022-06-01,47.0400,47.3300,46.0000,46.6800,15207505
2022-06-02,46.7100,46.8650,45.9200,46.3000,8155126
2022-06-03,46.4100,47.7300,46.3300,47.4700,8854356
2022-06-06,47.7900,48.0000,46.8800,47.2200,6696970
2022-06-07,47.0000,49.0784,46.8700,48.9300,14735768
2022-06-08,49.0000,49.8300,48.0800,49.5700,15101225
2022-06-09,48.7900,49.1600,48.1000,48.1400,11487743
2022-06-10,47.1700,47.8799,46.5200,47.2100,11299913
2022-06-13,45.3200,45.5600,43.5505,44.3200,12470130
2022-06-14,45.0400,45.4100,42.5100,43.2200,13488803
2022-06-15,43.5900,43.5900,41.1507,41.5200,15091782
2022-06-16,40.5300,40.6600,38.3200,38.4800,21591709
2022-06-17,38.6000,39.1500,36.4700,36.6400,32283027
2022-06-21,37.8900,39.2700,37.6110,38.8200,18172933
2022-06-22,36.4700,38.3150,36.0900,37.5200,17340714
2022-06-23,37.6700,37.7600,34.3700,34.9800,28165662
2022-06-24,35.2200,36.5000,34.6600,35.0600,22910666
2022-06-27,35.7800,35.9750,34.9200,35.8900,29428541
2022-06-28,36.8050,37.7300,36.4650,36.9700,13903255
2022-06-29,37.5200,37.6300,35.9500,36.1800,12475266
2022-06-30,35.3600,36.9400,35.3200,35.7600,15332400
2022-07-01,35.9600,36.0400,34.1100,35.6500,10823792
2022-07-05,34.5300,35.1500,32.7000,33.3300,17644415
2022-07-06,32.8900,33.6200,31.6250,32.7300,13030944
2022-07-07,33.9400,34.9300,33.7800,34.3800,10077475
2022-07-08,34.9100,35.2200,33.8800,34.3200,11027887
2022-07-11,33.6200,33.9700,33.0800,33.3700,8919666
2022-07-12,32.1700,33.1779,32.0900,32.7300,10281358
2022-07-13,32.1800,33.4300,32.0200,32.2900,9137225
2022-07-14,31.0000,31.4400,30.6500,31.3300,14827751
2022-07-15,32.0600,32.3600,31.3400,32.3000,10672627
2022-07-18,33.2000,33.5700,32.9000,33.1300,11493084
2022-07-19,33.0800,34.3400,33.0800,34.2200,10867214
2022-07-20,33.5500,34.2500,33.2600,34.1400,9984500
2022-07-21,32.9800,33.6400,32.2600,33.6300,14582959
2022-07-22,35.4100,36.4900,34.8500,35.0700,19747997
2022-07-25,35.6500,36.2550,35.0100,36.1700,13119999
2022-07-26,36.8000,37.1100,35.0500,35.6000,17232134
2022-07-27,36.0400,36.6200,35.5400,36.3300,11075330
2022-07-28,36.6400,36.9000,35.2400,35.7100,10292824
2022-07-29,36.2600,37.2000,35.7800,37.0300,12313240
2022-08-01,36.2400,36.7750,35.3800,36.4000,12620583
2022-08-02,36.5000,37.1800,36.3300,36.6900,9987524
2022-08-03,36.9100,37.0400,35.3700,35.5400,11558463
2022-08-04,35.3000,35.3800,33.8000,33.9500,11744074
2022-08-05,33.5100,35.1250,33.4300,34.6600,6863446
2022-08-08,34.6900,35.1600,34.5000,34.6500,6055357
2022-08-09,35.2400,35.3700,34.6500,34.9900,7616080
2022-08-10,34.9900,35.2650,33.8200,34.9200,13302628
2022-08-11,35.6000,37.3050,35.5900,36.8900,13140860
2022-08-12,36.5900,37.2250,36.2500,37.1400,6642848
2022-08-15,35.7400,36.0299,35.0300,35.7600,7639425
2022-08-16,35.9800,36.6100,35.2900,35.5800,9698324
2022-08-17,35.2300,35.8200,34.8500,35.4000,7703258
2022-08-18,36.0400,37.2300,35.9700,37.1300,10758723
2022-08-19,36.8600,37.5700,36.6100,37.1200,12893890
2022-08-22,36.7100,37.4200,36.0900,36.9200,9126332
2022-08-23,37.7100,39.5600,37.5635,39.3600,15983637
2022-08-24,39.1400,40.1050,39.1400,39.9100,11498372
2022-08-25,40.1200,40.8950,40.0200,40.1700,12737856
2022-08-26,39.9200,40.2650,39.2000,39.4200,8944195
2022-08-29,39.3000,40.8350,39.0600,40.3800,11593168
2022-08-30,39.6300,39.7000,38.2300,38.6800,12149304
2022-08-31,37.7700,39.1550,37.3000,38.1500,12382950
2022-09-01,37.5500,37.8300,36.4300,36.8500,10516661
2022-09-02,38.1000,38.6250,37.4900,38.0700,11375140
2022-09-06,38.2350,38.5300,37.1400,37.3600,10711668
2022-09-07,36.4400,37.1800,35.9900,37.0600,11759917
2022-09-08,37.3900,38.5100,37.1700,38.1700,14681825
2022-09-09,39.0500,39.8650,38.6600,39.6500,9631600
2022-09-12,40.0300,40.4773,39.5900,40.1500,8935156
2022-09-13,39.5700,40.0700,38.2300,38.4700,11124119
2022-09-14,38.9800,40.4500,38.9800,40.2400,9958178
2022-09-15,39.3600,40.0400,39.1500,39.6300,9945652
2022-09-16,39.3000,39.3800,37.6400,38.3700,16890330
2022-09-19,37.1700,39.0250,37.0900,38.9700,7377648
2022-09-20,38.7100,38.7500,38.0400,38.5000,9360467
2022-09-21,39.1100,39.4300,37.5500,37.5800,9153002
2022-09-22,38.1000,38.7350,37.8400,38.2300,12837311
2022-09-23,36.2500,36.4600,34.3800,35.0000,17421007
2022-09-26,34.9500,35.3500,33.8000,33.8600,12006424
2022-09-27,34.6000,35.3000,33.8600,33.9800,12712500
2022-09-28,34.4100,35.6350,34.1000,35.4400,12205384
2022-09-29,35.1500,36.0100,34.3000,35.9700,12191689
2022-09-30,35.4700,36.6100,35.2650,35.9000,15329811
2022-10-03,37.5800,38.5300,37.3200,38.3000,13978170
2022-10-04,39.1700,39.8400,38.5900,39.1200,16268044
2022-10-05,39.1300,41.9370,39.1300,41.5700,28104352
2022-10-06,41.3800,42.8400,41.2200,42.4900,16403033
2022-10-07,42.5300,43.1200,41.6750,42.5900,15953787
2022-10-10,42.3300,43.0200,41.5900,42.1300,10380614
2022-10-11,41.2700,42.2900,41.1000,41.7600,10474792
2022-10-12,41.5000,42.3260,41.2000,42.0200,11271707
2022-10-13,41.8100,44.3300,41.7800,44.1900,16364372
2022-10-14,43.5400,44.1000,42.0900,42.1600,11511837
2022-10-17,43.0000,43.4100,42.2100,42.8600,10330305
2022-10-18,43.4200,43.9700,42.5550,43.3600,9734548
2022-10-19,44.0000,45.6200,43.8400,45.4700,16869401
2022-10-20,46.0000,46.2300,45.2350,45.6900,15915730
2022-10-21,46.9700,50.5400,46.7900,50.4100,35351391
2022-10-24,50.0600,52.5100,49.6600,52.1500,27296642
2022-10-25,51.8900,52.6800,51.2100,52.4700,18932542
2022-10-26,52.9300,53.8900,52.1400,52.1800,18238783
2022-10-27,53.0000,53.5950,51.5000,51.6800,18298245
2022-10-28,51.0400,51.7100,49.7700,50.4500,15772847
2022-10-31,50.0100,52.4200,50.0100,52.0300,16663835
2022-11-01,52.7000,52.9400,51.5000,51.5500,11932150
2022-11-02,51.2700,52.3818,50.7000,51.1400,11892347
2022-11-03,50.6100,52.1300,50.5000,51.8000,15764599
2022-11-04,53.3500,54.0300,52.2300,53.1000,16764509
2022-11-07,53.0000,55.1100,52.8100,54.8100,19928054
2022-11-08,54.8100,55.1150,54.1800,54.6900,15249598
2022-11-09,54.0900,54.0900,52.7900,53.0700,21808951
2022-11-10,53.7900,54.1600,52.4500,53.1000,13088719
2022-11-11,54.1900,55.2550,54.1650,54.8200,14725036
2022-11-14,54.6200,56.0400,53.8700,54.0700,9022106
2022-11-15,54.4500,55.0000,53.5800,54.6700,9513371
2022-11-16,54.1500,54.6050,52.6050,52.9900,13414595
2022-11-17,52.0000,52.8600,51.4200,52.8300,9871044
2022-11-18,51.8500,53.6100,50.8800,53.4400,12140219
2022-11-21,51.2400,52.6850,48.8600,52.2700,18814428
2022-11-22,53.0200,53.7700,51.8300,53.6400,8969772
2022-11-23,52.4500,52.8899,51.0600,51.4200,10463211
2022-11-25,51.1400,51.5200,50.5300,50.8300,4951882
2022-11-28,49.5100,50.8250,49.0800,49.8800,15398077
2022-11-29,50.6000,51.3850,49.9300,51.0500,10809342
2022-11-30,51.5800,51.9000,50.4800,51.5500,19230303
2022-12-01,52.3200,52.7400,51.4600,51.7600,8152863
2022-12-02,51.5000,52.8800,51.2900,52.7900,9378605
2022-12-05,53.5300,54.1800,50.9540,51.3800,12047060
2022-12-06,50.9400,52.1000,50.4750,50.8800,12311038
2022-12-07,50.9800,51.8000,49.5500,49.8000,9700871
2022-12-08,50.9100,51.6200,49.5000,49.9200,9367889
2022-12-09,49.9200,50.5300,46.8300,46.9700,16079934
2022-12-12,47.0600,49.2100,47.0000,49.1000,11416895
2022-12-13,50.2500,51.3800,49.9500,51.0500,11659742
2022-12-14,51.3300,51.5550,49.9350,50.4300,10212214
2022-12-15,50.1200,50.4500,49.3500,50.1100,11048381
2022-12-16,48.9500,49.4600,48.2500,49.3800,22945409
2022-12-19,49.9600,50.5400,49.4200,49.8300,7447022
2022-12-20,49.9500,52.0900,49.8200,51.7600,11496103
2022-12-21,52.8500,53.5900,51.9200,53.3100,9019450
2022-12-22,53.3200,53.5300,50.1300,51.3900,7576787
2022-12-23,52.2000,53.0000,51.3800,52.9900,8082296
2022-12-27,53.3400,53.8700,52.7900,53.5000,6200907
2022-12-28,53.3700,53.6400,51.9900,52.6000,7192896
2022-12-29,52.4100,53.1600,52.0600,52.9100,5200157
2022-12-30,52.5200,53.5450,52.4000,53.4600,4629779
