Timestamp,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_100,EMA_10,EMA_50,EMA_100,RSI_10,RSI_50,RSI_100,VWAP,MACD,MACD_Hist,MACD_Signal
2022-01-03 07:15:00,0.0009701967680322277,0.000968435069454987,0.0009708296042352238,0.0009691243053346899,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,72.19,71.134,63.8554,0.00013784537081895643,0.2073,-0.0484,0.2557
2022-01-03 08:00:00,-0.00015144631228236616,0.0034618291761148168,-0.0001363905011593225,0.0013766394868615084,15.0,0.0,0.0,0.0,0.0,0.0,0.0,72.19,71.134,63.8554,0.0016705767957945206,0.2073,-0.0484,0.2557
2022-01-03 08:15:00,0.00042411390487728795,-0.003163651154732827,0.00013640910606560475,-0.0013747469559175496,-0.5743750000000001,0.0,0.0,0.0,0.0,0.0,0.0,72.19,71.134,63.8554,-0.00016934954653635703,0.2073,-0.0484,0.2557
2022-01-03 08:30:00,-0.0016654554263565435,-0.000151128171802406,-0.002212557018806738,-0.0022086743415579146,0.9074889867841409,0.0,0.0,0.0,0.0,0.0,0.0,72.19,71.134,63.8554,-0.0006351683649858941,0.2073,-0.0484,0.2557
2022-01-03 09:00:00,-0.00027298371197181925,-0.0017835819767531014,0.0005619598730275399,0.0005458101490365408,-0.8460354118552733,0.0,0.0,0.0,0.0,0.0,0.0,72.19,71.134,63.8554,-7.566334050612689e-05,0.2073,-0.0484,0.2557
2022-01-03 09:15:00,-0.000136529126213647,-0.00015142108690047174,-0.004994079965997655,-0.004848999136271903,7.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,72.19,71.134,63.8554,-0.0013923108122014805,0.2073,-0.0484,0.2557
2022-01-03 09:30:00,-0.0027764713022107035,0.018703336311732377,0.0019679934095102602,0.023510422852618174,151.55511363636364,0.0,0.0,0.0,0.0,0.0,0.0,72.19,71.134,63.8554,0.01088728987712373,0.2073,-0.0484,0.2557
2022-01-03 09:45:00,0.02125425998052588,0.0009514464960007629,0.01081031700112689,0.00041656128657940883,-0.16600185476932705,0.0,0.0,0.0,0.0,0.0,0.0,72.19,71.134,63.8554,0.0019129402311119925,0.2073,-0.0484,0.2557
2022-01-03 10:00:00,0.0,0.0033863062527850207,0.007697174188106226,0.003390586660718231,-0.21555781820780084,0.0,0.0,0.0,0.0,0.0,0.0,72.19,71.134,63.8554,0.0018658949712111461,0.2073,-0.0484,0.2557
2022-01-03 10:15:00,0.0033966480446927516,0.0002664377275820584,0.003542653851328126,-0.003112356053532439,0.0072869285027070685,0.0018433818225083165,0.0,0.0,0.0023644685141650523,0.0,0.0,72.19,71.134,63.8554,0.001145530117584892,0.2073,-0.0484,0.2557
2022-01-03 10:30:00,-0.0019004350214540944,-0.002219722978572203,-0.005630362249761656,-0.000743350727740566,0.28277861611760113,0.001668618398998234,0.0,0.0,0.0017924566572560252,0.0,0.0,70.7646,71.134,63.8554,0.0003132804038632475,0.2073,-0.0484,0.2557
2022-01-03 10:45:00,-0.0013387876534025622,-7.415537033184094e-05,0.003205608316606323,-0.0011604897862018682,-0.6516647501222623,0.0014122110482628347,0.0,0.0,0.001252324674545502,0.0,0.0,68.4227,71.134,63.8554,0.00012527291599551127,0.2073,-0.0484,0.2557
2022-01-03 11:00:00,-0.0012661056081031408,-0.0022989869625190673,-0.0016275458400524245,-0.0012214195278171802,0.40461915964685935,0.0014237072737954826,0.0,0.0,0.0007983882443696189,0.0,0.0,65.8762,71.134,63.8554,-1.4911574364173674e-06,0.2073,-0.0484,0.2557
2022-01-03 11:15:00,-0.0013422818791947178,0.002036690155502008,0.00013460359242034592,0.004354764141798251,-0.46055901739725535,0.0020771539997186395,0.0,0.0,0.0014488241774031074,0.0,0.0,70.2562,71.134,63.8554,9.692537789707245e-05,0.2073,-0.0484,0.2557
2022-01-03 11:30:00,0.004226403823178071,0.0,0.00013458547673161902,-0.0032816096220952273,0.03820986211731703,0.0016890428757037057,0.0,0.0,0.0005828759998565136,0.0,0.0,63.4116,71.134,63.8554,4.473045428254885e-05,0.2073,-0.0484,0.2557
2022-01-03 11:45:00,-0.0027809586127923724,-0.00013352521401122086,0.0019736547001392157,0.0021154877540077166,1.029102017847094,0.0023749852774768154,0.0,0.0,0.0008618552142987124,0.0,0.0,65.7909,71.134,63.8554,0.0001893504533976298,0.2073,-0.0484,0.2557
2022-01-03 12:00:00,0.0019685039370078705,0.0006677152268745878,0.001298255562353301,0.0009068474415008243,-0.25319334389857373,0.00016360915854307656,0.0,0.0,0.0008700674414197085,0.0,0.0,66.8208,71.134,63.8554,0.00017887994323539935,0.2073,-0.0484,0.2557
2022-01-03 12:15:00,0.0009525510507828461,0.000281736087427209,-0.00013412816691504847,0.0008169085210987248,-0.2826827379120821,0.00020373443736576569,0.0,0.0,0.0008603644843925284,0.0,0.0,67.7922,71.134,63.8554,0.0001281743648287037,0.2073,-0.0484,0.2557
