timestamp,Open,High,Low,Close,Volume
1983-01-10,0.265067,0.129464,0.121652,0.128348,275340800
1983-01-11,0.265067,0.131696,0.128348,0.130022,1388800
1983-01-12,0.257813,0.140625,0.131696,0.137277,176982400
1983-01-13,0.259487,0.138393,0.135045,0.137277,82275200
1983-01-14,0.261161,0.147321,0.137835,0.147321,184643200
1983-01-17,0.273996,0.154576,0.146205,0.152344,234864000
1983-01-18,0.280134,0.155692,0.145089,0.148996,219788800
1983-01-19,0.270647,0.151786,0.148438,0.150112,169657600
1983-01-20,0.267299,0.166853,0.150112,0.166853,707840000
1983-01-21,0.265625,0.174107,0.165179,0.166853,402595200
1983-01-24,0.264509,0.166853,0.154576,0.157366,315414400
1983-01-25,0.25558,0.167411,0.15625,0.163504,167036800
1983-01-26,0.25,0.171875,0.165179,0.170201,203212800
1983-01-27,0.242746,0.183036,0.169643,0.18192,104316800
1983-01-28,0.25558,0.1875,0.180804,0.183036,397734400
1983-01-31,0.250558,0.185826,0.179129,0.182478,188003200
1983-02-01,0.238281,0.186384,0.179688,0.186384,210963200
1983-02-02,0.239955,0.195313,0.183594,0.191406,267052800
1983-02-03,0.24721,0.199777,0.189732,0.199219,252537600
1983-02-04,0.239397,0.202567,0.195871,0.196429,214345600
1983-02-07,0.237723,0.199219,0.185268,0.188616,142912000
1983-02-08,0.224888,0.191406,0.18471,0.186942,168112000
1983-02-09,0.209263,0.189732,0.18192,0.188616,180812800
1983-02-10,0.219308,0.202009,0.188616,0.200893,236723200
1983-02-11,0.218192,0.210938,0.202567,0.207589,203548800
1983-02-14,0.219866,0.207589,0.201451,0.206473,126179200
1983-02-15,0.210938,0.208147,0.200335,0.202567,115180800
1983-02-16,0.211496,0.202567,0.197545,0.198661,116569600
1983-02-17,0.208705,0.198661,0.19029,0.196429,136169600
1983-02-18,0.206473,0.204799,0.194196,0.202567,114889600
1983-02-22,0.212054,0.21317,0.203683,0.207589,196784000
1983-02-23,0.207031,0.210379,0.205915,0.209263,108035200
1983-02-24,0.205915,0.21596,0.210938,0.214844,115494400
1983-02-25,0.205357,0.217076,0.207589,0.208705,114688000
1983-02-28,0.198103,0.209263,0.203125,0.203683,132294400
1983-03-01,0.197545,0.208147,0.203125,0.207031,140268800
1983-03-02,0.195313,0.209821,0.206473,0.208705,105952000
1983-03-03,0.184152,0.210938,0.201451,0.202009,131532800
1983-03-04,0.193638,0.202567,0.19308,0.199219,151804800
1983-03-07,0.195313,0.199777,0.189732,0.195313,152678400
1983-03-08,0.192522,0.194196,0.186384,0.189174,220640000
1983-03-09,0.174665,0.194754,0.185826,0.194754,199337600
1983-03-10,0.16183,0.196987,0.19029,0.191964,112604800
1983-03-11,0.151786,0.195313,0.18471,0.189174,87763200
1983-03-14,0.155692,0.188616,0.180246,0.18471,171875200
1983-03-15,0.154018,0.1875,0.179129,0.1875,75062400
1983-03-16,0.15346,0.194196,0.186384,0.1875,110969600
1983-03-17,0.155692,0.189174,0.186942,0.189174,44150400
1983-03-18,0.148438,0.194196,0.188616,0.191964,86128000
1983-03-21,0.151228,0.196987,0.190848,0.196429,104025600
1983-03-22,0.151786,0.201451,0.196429,0.198661,101001600
1983-03-23,0.15346,0.199219,0.188616,0.189174,140761600
1983-03-24,0.152902,0.194754,0.188616,0.192522,102457600
1983-03-25,0.15067,0.195871,0.191964,0.192522,58060800
1983-03-28,0.149554,0.191964,0.186384,0.189732,74569600
1983-03-29,0.15346,0.196987,0.19029,0.195313,103734400
1983-03-30,0.151228,0.198103,0.195313,0.197545,87808000
1983-03-31,0.147879,0.198661,0.188616,0.188616,85142400
1983-04-04,0.149554,0.188616,0.179129,0.183594,127388800
1983-04-05,0.15067,0.1875,0.180246,0.180246,122102400
1983-04-06,0.150112,0.180804,0.176339,0.178571,213987200
1983-04-07,0.142299,0.179688,0.175781,0.176897,145510400
1983-04-08,0.135045,0.178013,0.172433,0.175781,150259200
1983-04-11,0.136161,0.186942,0.172991,0.185826,230473600
1983-04-12,0.137835,0.19029,0.185826,0.189732,174048000
1983-04-13,0.139509,0.196987,0.189732,0.196429,189772800
1983-04-14,0.146763,0.201451,0.194754,0.200893,136371200
1983-04-15,0.166295,0.205915,0.200893,0.204241,115001600
1983-04-18,0.162388,0.213728,0.205357,0.209821,155568000
1983-04-19,0.169643,0.211496,0.206473,0.207589,233878400
1983-04-20,0.175781,0.227679,0.207589,0.226004,288332800
1983-04-21,0.154576,0.235491,0.228795,0.232143,230048000
1983-04-22,0.141741,0.234375,0.226563,0.227679,127187200
1983-04-25,0.136719,0.229353,0.21596,0.217076,125708800
1983-04-26,0.136719,0.226004,0.216518,0.223214,99433600
1983-04-27,0.142857,0.228237,0.21875,0.220982,86038400
1983-04-28,0.141183,0.22433,0.218192,0.223214,79408000
1983-04-29,0.134487,0.226563,0.220424,0.225446,308313600
1983-05-02,0.131138,0.226563,0.21596,0.21875,97081600
1983-05-03,0.142857,0.219308,0.212612,0.216518,105996800
1983-05-04,0.143415,0.229911,0.216518,0.229911,129113600
1983-05-05,0.140625,0.245536,0.229911,0.244978,140492800
1983-05-06,0.145089,0.248884,0.239955,0.246094,100150400
1983-05-09,0.108259,0.246652,0.240513,0.242746,69171200
1983-05-10,0.111049,0.24721,0.241629,0.24442,51900800
1983-05-11,0.104911,0.245536,0.236607,0.238281,55260800
1983-05-12,0.102121,0.238281,0.233817,0.236049,98425600
1983-05-13,0.101563,0.239397,0.236049,0.237165,48966400
1983-05-16,0.103237,0.237165,0.229911,0.231027,69193600
1983-05-17,0.103237,0.232143,0.228237,0.231585,154358400
1983-05-18,0.102121,0.236607,0.231585,0.234375,157001600
1983-05-19,0.100446,0.242188,0.234375,0.241629,70291200
1983-05-20,0.09933,0.254464,0.238281,0.253906,146092800
1983-05-23,0.09096,0.256696,0.248884,0.256696,121744000
1983-05-24,0.08817,0.270089,0.256696,0.270089,107699200
1983-05-25,0.086496,0.272321,0.263951,0.267857,153731200
1983-05-26,0.094308,0.269531,0.262835,0.265067,105571200
1983-05-27,0.102679,0.267857,0.263951,0.265067,56627200
1983-05-31,0.101563,0.264509,0.25279,0.257813,45539200
1983-06-01,0.09375,0.260045,0.25558,0.259487,98089600
1983-06-02,0.086496,0.261161,0.257813,0.261161,79430400
1983-06-03,0.095982,0.275112,0.261161,0.273996,64534400
1983-06-06,0.09096,0.280134,0.273996,0.280134,104092800
1983-06-07,0.088728,0.282366,0.270647,0.270647,98179200
1983-06-08,0.094308,0.271763,0.265067,0.267299,84044800
1983-06-09,0.094866,0.270089,0.260603,0.265625,54790400
1983-06-10,0.089844,0.267299,0.263951,0.264509,37430400
1983-06-13,0.094308,0.265067,0.245536,0.25558,179267200
1983-06-14,0.093192,0.257813,0.248884,0.25,170531200
1983-06-15,0.101004,0.249442,0.237723,0.242746,193356800
1983-06-16,0.102679,0.25558,0.243862,0.25558,122886400
1983-06-17,0.104911,0.256696,0.250558,0.250558,56044800
1983-06-20,0.097656,0.252232,0.236049,0.238281,139574400
1983-06-21,0.094308,0.241071,0.233817,0.239955,125462400
1983-06-22,0.09375,0.248326,0.240513,0.24721,140963200
1983-06-23,0.079799,0.246094,0.238839,0.239397,133996800
1983-06-24,0.085938,0.242746,0.237165,0.237723,47644800
1983-06-27,0.087612,0.237723,0.224888,0.224888,123043200
1983-06-28,0.089286,0.226004,0.207589,0.209263,349171200
1983-06-29,0.08817,0.22154,0.204241,0.219308,294380800
1983-06-30,0.08817,0.223214,0.217076,0.218192,110566400
1983-07-01,0.089286,0.222098,0.217076,0.219866,172256000
1983-07-05,0.091518,0.220424,0.210379,0.210938,82051200
1983-07-06,0.092076,0.212054,0.207031,0.211496,95916800
1983-07-07,0.095982,0.212054,0.207589,0.208705,89443200
1983-07-08,0.095982,0.208705,0.205357,0.206473,70179200
1983-07-11,0.09096,0.215402,0.206473,0.212054,112918400
1983-07-12,0.091518,0.214286,0.205915,0.207031,75196800
1983-07-13,0.09375,0.207589,0.202567,0.205915,129001600
1983-07-14,0.092634,0.209263,0.204241,0.205357,74905600
1983-07-15,0.09096,0.205357,0.196987,0.198103,67961600
1983-07-18,0.090402,0.198661,0.19308,0.197545,81625600
1983-07-19,0.088728,0.207031,0.193638,0.195313,171136000
1983-07-20,0.09096,0.196987,0.18192,0.184152,304886400
1983-07-21,0.091518,0.198103,0.183036,0.193638,317385600
1983-07-22,0.09375,0.195871,0.19308,0.195313,116435200
1983-07-25,0.095982,0.195313,0.189732,0.192522,76428800
1983-07-26,0.09654,0.193638,0.167411,0.174665,268979200
1983-07-27,0.095982,0.180246,0.159598,0.16183,300316800
1983-07-28,0.100446,0.164063,0.151786,0.151786,270480000
1983-07-29,0.104353,0.157366,0.151228,0.155692,220326400
1983-08-01,0.108817,0.162388,0.152902,0.154018,232444800
1983-08-02,0.110491,0.15625,0.152902,0.15346,101651200
1983-08-03,0.107143,0.15904,0.151228,0.155692,123827200
1983-08-04,0.104353,0.157366,0.141741,0.148438,292118400
1983-08-05,0.108259,0.154018,0.147321,0.151228,131420800
1983-08-08,0.110491,0.155134,0.147879,0.151786,76809600
1983-08-09,0.109933,0.155692,0.15067,0.15346,150371200
1983-08-10,0.110491,0.154576,0.149554,0.152902,161974400
1983-08-11,0.111607,0.155134,0.148438,0.15067,90182400
1983-08-12,0.108817,0.154018,0.147879,0.149554,74636800
1983-08-15,0.108817,0.15346,0.148996,0.15346,152275200
1983-08-16,0.114397,0.155134,0.149554,0.151228,91369600
1983-08-17,0.124442,0.152902,0.146205,0.147879,94438400
1983-08-18,0.126116,0.151228,0.147321,0.149554,81737600
1983-08-19,0.123884,0.151786,0.148438,0.15067,58598400
1983-08-22,0.117188,0.152344,0.148438,0.150112,85366400
1983-08-23,0.123326,0.150112,0.141183,0.142299,93587200
1983-08-24,0.125,0.141741,0.134487,0.135045,113299200
1983-08-25,0.124442,0.137277,0.133929,0.136161,189772800
1983-08-26,0.121652,0.138393,0.135045,0.137835,93184000
1983-08-29,0.124442,0.141183,0.133929,0.139509,138297600
1983-08-30,0.12779,0.149554,0.139509,0.146763,233945600
1983-08-31,0.128348,0.166295,0.147879,0.166295,200233600
1983-09-01,0.129464,0.171875,0.158482,0.162388,218131200
1983-09-02,0.12779,0.169643,0.16183,0.169643,129337600
1983-09-06,0.128906,0.177455,0.172991,0.175781,181686400
1983-09-07,0.121652,0.175223,0.151228,0.154576,384854400
1983-09-08,0.120536,0.15625,0.139509,0.141741,307059200
1983-09-09,0.123326,0.142299,0.136161,0.136719,212688000
1983-09-12,0.116629,0.145089,0.135045,0.136719,266313600
1983-09-13,0.110491,0.145089,0.135603,0.142857,204176000
1983-09-14,0.110491,0.146205,0.138393,0.141183,181529600
1983-09-15,0.109933,0.141741,0.132813,0.134487,158838400
1983-09-16,0.111049,0.134487,0.130022,0.131138,225747200
1983-09-19,0.109375,0.143973,0.13058,0.142857,201980800
1983-09-20,0.103795,0.149554,0.142857,0.143415,226419200
1983-09-21,0.107701,0.145647,0.140067,0.140625,106355200
1983-09-22,0.103795,0.145647,0.138951,0.145089,144121600
1983-09-23,0.105469,0.111607,0.09933,0.108259,2832345600
1983-09-26,0.108817,0.115513,0.108817,0.111049,768768000
1983-09-27,0.108259,0.111607,0.102679,0.104911,417110400
1983-09-28,0.114397,0.104911,0.098772,0.102121,373497600
