Timestamp,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_100,EMA_10,EMA_50,EMA_100,RSI_10,RSI_50,RSI_100,VWAP,MACD,MACD_Hist,MACD_Signal,sentiment
2022-03-01 04:00:00,162.881,163.168,162.541,162.607,6298.0,162.0753,162.1491,162.239,162.0753,162.1491,162.239,34.4116,46.8895,53.5397,162.772,0.0571,-0.2869,0.3441,0.0
2022-03-01 04:15:00,162.496,162.515,162.145,162.182,652.0,162.0753,162.1491,162.239,162.0753,162.1491,162.239,34.4116,46.8895,53.5397,162.7259,0.0571,-0.2869,0.3441,0.0
2022-03-01 04:30:00,162.16,162.466,162.106,162.232,4025.0,162.0753,162.1491,162.239,162.0753,162.1491,162.239,34.4116,46.8895,53.5397,162.558,0.0571,-0.2869,0.3441,0.0
2022-03-01 04:45:00,162.239,162.258,161.888,161.915,3732.0,162.0753,162.1491,162.239,162.0753,162.1491,162.239,34.4116,46.8895,53.5397,162.4215,0.0571,-0.2869,0.3441,0.0
2022-03-01 05:00:00,161.932,161.972,161.829,161.856,2123.0,162.0753,162.1491,162.239,162.0753,162.1491,162.239,34.4116,46.8895,53.5397,162.3539,0.0571,-0.2869,0.3441,0.0
2022-03-01 05:15:00,161.814,161.902,161.562,161.589,3251.0,162.0753,162.1491,162.239,162.0753,162.1491,162.239,34.4116,46.8895,53.5397,162.2455,0.0571,-0.2869,0.3441,0.0
2022-03-01 05:30:00,161.586,161.991,161.414,161.974,6877.0,162.0753,162.1491,162.239,162.0753,162.1491,162.239,34.4116,46.8895,53.5397,162.1301,0.0571,-0.2869,0.3441,-1.0
2022-03-01 05:45:00,162.1,162.268,162.076,162.251,1004.0,162.0753,162.1491,162.239,162.0753,162.1491,162.239,34.4116,46.8895,53.5397,162.1325,0.0571,-0.2869,0.3441,0.0
2022-03-01 06:00:00,162.002,162.021,161.977,162.004,156.0,162.0753,162.1491,162.239,162.0753,162.1491,162.239,34.4116,46.8895,53.5397,162.1318,0.0571,-0.2869,0.3441,0.0
2022-03-01 06:15:00,162.051,162.169,162.027,162.143,1020.0,162.0753,162.1491,162.239,162.0753,162.1491,162.239,34.4116,46.8895,53.5397,162.1312,0.0571,-0.2869,0.3441,0.0
2022-03-01 06:30:00,162.14,162.219,161.79,161.836,2132.0,161.9982,162.1491,162.239,162.0318,162.1491,162.239,34.4116,46.8895,53.5397,162.1187,0.0571,-0.2869,0.3441,0.0
2022-03-01 06:45:00,161.655,161.695,161.335,161.678,3720.0,161.9478,162.1491,162.239,161.9675,162.1491,162.239,32.1307,46.8895,53.5397,162.0603,0.0571,-0.2869,0.3441,0.0
2022-03-01 07:00:00,161.735,162.15,161.701,161.955,22174.0,161.9201,162.1491,162.239,161.9652,162.1491,162.239,39.8918,46.8895,53.5397,162.0118,0.0571,-0.2869,0.3441,0.0
2022-03-01 07:15:00,161.962,162.486,161.74,162.419,27986.0,161.9705,162.1491,162.239,162.0477,162.1491,162.239,50.4399,46.8895,53.5397,162.0786,0.0571,-0.2869,0.3441,0.0
2022-03-01 07:30:00,162.318,162.377,161.977,162.054,20631.0,161.9903,162.1491,162.239,162.0489,162.1491,162.239,43.7322,46.8895,53.5397,162.0898,0.0571,-0.2869,0.3441,0.0
2022-03-01 07:45:00,162.071,162.229,161.819,162.103,30062.0,162.0417,162.1491,162.239,162.0587,162.1491,162.239,44.8266,46.8895,53.5397,162.0811,0.0571,-0.2869,0.3441,0.0
2022-03-01 08:00:00,162.1,163.684,161.71,162.301,287198.0,162.0744,162.1491,162.239,162.1028,162.1491,162.239,49.2578,46.8895,53.5397,162.4096,0.0571,-0.2869,0.3441,0.0
2022-03-01 08:15:00,162.268,163.089,162.215,162.756,116550.0,162.1249,162.1491,162.239,162.2215,162.1491,162.239,57.8927,46.8895,53.5397,162.4694,0.0571,-0.2869,0.3441,0.0
2022-03-01 08:30:00,162.769,163.0,162.62,162.815,89052.0,162.206,162.1491,162.239,162.3294,162.1491,162.239,58.9004,46.8895,53.5397,162.5179,0.0571,-0.2869,0.3441,0.0
2022-03-01 08:45:00,162.832,163.257,162.679,162.845,58098.0,162.2762,162.1491,162.239,162.4232,162.1491,162.239,59.4487,46.8895,53.5397,162.5525,0.0571,-0.2869,0.3441,0.0
2022-03-01 09:00:00,162.842,162.951,162.511,162.607,71756.0,162.3533,162.1491,162.239,162.4566,162.1491,162.239,53.1936,46.8895,53.5397,162.5655,0.0571,-0.2869,0.3441,0.0
2022-03-01 09:15:00,162.605,162.871,162.482,162.795,39910.0,162.465,162.1491,162.239,162.5181,162.1491,162.239,57.1507,46.8895,53.5397,162.573,0.0571,-0.2869,0.3441,0.0
2022-03-01 09:30:00,162.837,164.651,162.679,163.912,6353097.0,162.6607,162.1491,162.239,162.7716,162.1491,162.239,72.4992,46.8895,53.5397,163.6162,0.0571,-0.2869,0.3441,0.0
2022-03-01 09:45:00,163.92,164.651,163.52,163.863,4152235.0,162.8051,162.1491,162.239,162.97,162.1491,162.239,71.2551,46.8895,53.5397,163.7614,0.0571,-0.2869,0.3441,0.0
2022-03-01 10:00:00,163.88,164.483,163.06,163.482,3493123.0,162.9479,162.1491,162.239,163.0631,162.1491,162.239,62.0555,46.8895,53.5397,163.741,0.0571,-0.2869,0.3441,0.0
2022-03-01 10:15:00,163.495,164.74,163.421,164.278,3344762.0,163.1654,162.1491,162.239,163.284,162.1491,162.239,70.8054,46.8895,53.5397,163.8157,0.0571,-0.2869,0.3441,0.0
2022-03-01 10:30:00,164.283,164.572,163.104,163.171,2833648.0,163.2524,162.1491,162.239,163.2634,162.1491,162.239,52.2038,46.8895,53.5397,163.7887,0.0571,-0.2869,0.3441,0.0
2022-03-01 10:45:00,163.168,163.801,163.085,163.299,2431711.0,163.3067,162.1491,162.239,163.2699,162.1491,162.239,53.7644,46.8895,53.5397,163.7478,0.0571,-0.2869,0.3441,0.0
2022-03-01 11:00:00,163.307,163.801,163.154,163.744,2201330.0,163.3996,162.1491,162.239,163.3561,162.1491,162.239,58.9427,46.8895,53.5397,163.7322,0.0571,-0.2869,0.3441,0.0
2022-03-01 11:15:00,163.742,163.9,162.778,162.984,2008362.0,163.4135,162.1491,162.239,163.2884,162.1491,162.239,48.6113,46.8895,53.5397,163.695,0.0571,-0.2869,0.3441,0.0
2022-03-01 11:30:00,162.99,163.04,161.912,162.222,2727090.0,163.375,162.1491,162.239,163.0945,162.1491,162.239,40.6699,46.8895,53.5397,163.5778,0.0571,-0.2869,0.3441,-1.0
2022-03-01 11:45:00,162.219,162.239,161.444,161.737,2110782.0,163.2692,162.1491,162.239,162.8477,162.1491,162.239,36.4578,46.8895,53.5397,163.4626,0.0571,-0.2869,0.3441,0.0
2022-03-01 12:00:00,161.74,161.883,161.158,161.752,1936607.0,163.0532,162.1491,162.239,162.6485,162.1491,162.239,36.6832,46.8895,53.5397,163.3576,0.0571,-0.2869,0.3441,0.0
2022-03-01 12:15:00,161.735,162.219,161.641,162.083,1888093.0,162.8752,162.1491,162.239,162.5457,162.1491,162.239,41.7483,46.8895,53.5397,163.286,0.0571,-0.2869,0.3441,0.0
2022-03-01 12:30:00,162.061,162.426,161.73,162.212,1414708.0,162.7482,162.1491,162.239,162.485,162.1491,162.239,43.6986,46.8895,53.5397,163.2423,0.0256,-0.2548,0.2804,0.0
