Timestamp,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_100,EMA_10,EMA_50,EMA_100,RSI_10,RSI_50,RSI_100,VWAP,MACD,MACD_Hist,MACD_Signal,sentiment
2022-03-01 04:00:00,292.242,292.287,291.692,291.731,809.0,291.6212,291.0301,291.2704,291.6212,291.0301,291.2704,31.6173,47.2046,52.8064,291.9033,-0.1421,-0.2506,0.1085,0.0
2022-03-01 04:15:00,291.849,291.885,291.79,291.829,152.0,291.6212,291.0301,291.2704,291.6212,291.0301,291.2704,31.6173,47.2046,52.8064,291.8925,-0.1421,-0.2506,0.1085,0.0
2022-03-01 04:30:00,291.711,291.747,291.505,291.545,213.0,291.6212,291.0301,291.2704,291.6212,291.0301,291.2704,31.6173,47.2046,52.8064,291.8392,-0.1421,-0.2506,0.1085,0.0
2022-03-01 04:45:00,291.967,292.002,291.329,291.378,545.0,291.6212,291.0301,291.2704,291.6212,291.0301,291.2704,31.6173,47.2046,52.8064,291.7538,-0.1421,-0.2506,0.1085,0.0
2022-03-01 05:15:00,291.515,291.56,291.456,291.495,745.0,291.6212,291.0301,291.2704,291.6212,291.0301,291.2704,31.6173,47.2046,52.8064,291.6781,-0.1421,-0.2506,0.1085,0.0
2022-03-01 05:30:00,291.338,291.649,291.28,291.584,532.0,291.6212,291.0301,291.2704,291.6212,291.0301,291.2704,31.6173,47.2046,52.8064,291.6473,-0.1421,-0.2506,0.1085,0.0
2022-03-01 05:45:00,291.613,291.944,291.555,291.888,530.0,291.6212,291.0301,291.2704,291.6212,291.0301,291.2704,31.6173,47.2046,52.8064,291.6696,-0.1421,-0.2506,0.1085,0.0
2022-03-01 06:15:00,291.908,291.944,291.849,291.888,611.0,291.6212,291.0301,291.2704,291.6212,291.0301,291.2704,31.6173,47.2046,52.8064,291.7027,-0.1421,-0.2506,0.1085,0.0
2022-03-01 06:30:00,291.908,291.944,291.397,291.437,1164.0,291.6212,291.0301,291.2704,291.6212,291.0301,291.2704,31.6173,47.2046,52.8064,291.6785,-0.1421,-0.2506,0.1085,0.0
2022-03-01 06:45:00,291.456,291.492,291.397,291.437,100.0,291.6212,291.0301,291.2704,291.6212,291.0301,291.2704,31.6173,47.2046,52.8064,291.6741,-0.1421,-0.2506,0.1085,0.0
2022-03-01 07:00:00,291.299,291.708,285.201,291.024,19093.0,291.5505,291.0301,291.2704,291.5126,291.0301,291.2704,31.6173,47.2046,52.8064,289.8321,-0.1421,-0.2506,0.1085,0.0
2022-03-01 07:15:00,291.044,291.796,289.905,291.692,3856.0,291.5368,291.0301,291.2704,291.5452,291.0301,291.2704,50.6608,47.2046,52.8064,290.0088,-0.1421,-0.2506,0.1085,0.0
2022-03-01 07:30:00,291.554,291.698,290.769,290.808,6655.0,291.4631,291.0301,291.2704,291.4112,291.0301,291.2704,35.9429,47.2046,52.8064,290.2146,-0.1421,-0.2506,0.1085,1.0
2022-03-01 07:45:00,290.729,290.883,290.425,290.828,3672.0,291.4081,291.0301,291.2704,291.3052,291.0301,291.2704,36.4073,47.2046,52.8064,290.2619,-0.1421,-0.2506,0.1085,0.0
2022-03-01 08:00:00,290.925,291.742,290.18,291.103,16055.0,291.3689,291.0301,291.2704,291.2684,291.0301,291.2704,42.7488,47.2046,52.8064,290.4808,-0.1421,-0.2506,0.1085,0.0
2022-03-01 08:15:00,291.721,292.425,291.289,292.089,5984.0,291.4194,291.0301,291.2704,291.4176,291.0301,291.2704,59.0265,47.2046,52.8064,290.6241,-0.1421,-0.2506,0.1085,0.0
