Timestamp,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_100,EMA_10,EMA_50,EMA_100,RSI_10,RSI_50,RSI_100,VWAP,MACD,MACD_Hist,MACD_Signal
2022-01-03 08:45:00,0.0014192680420754833,0.0014184816336180184,0.0,0.0,22.415841584158414,0.0,0.0,0.0,0.0,0.0,0.0,16.8768,32.3768,40.7927,0.0004530582168724706,0.0914,0.1195,-0.0281
2022-01-03 09:00:00,-0.0028271316055598072,0.0012025260424353146,-0.003542008666459706,-0.0034954699300906444,-0.38139534883720927,0.0,0.0,0.0,0.0,0.0,0.0,16.8768,32.3768,40.7927,-0.0007158476404361958,0.0914,0.1195,-0.0281
2022-01-03 09:15:00,-0.0021319120586276163,-0.0026158528048575436,-0.007472821045601319,-0.007527160814268186,2.3287764866712237,0.0,0.0,0.0,0.0,0.0,0.0,16.8768,32.3768,40.7927,-0.003910780965955429,0.0914,0.1195,-0.0281
2022-01-03 09:30:00,-0.007618581326686469,-0.0083040278968054,-0.01140203965666764,-0.009893148023612186,64.95482546201232,0.0,0.0,0.0,0.0,0.0,0.0,16.8768,32.3768,40.7927,-0.01264972565295186,0.0914,0.1195,-0.0281
2022-01-03 09:45:00,-0.009538404036628756,-0.011584421002443612,-0.004424343722347901,-0.0039847252199899375,-0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,16.8768,32.3768,40.7927,-0.003036824503866331,0.0914,0.1195,-0.0281
2022-01-03 10:00:00,-0.004052860776307843,-0.00042961477874825515,-0.00029626703535468035,0.00422040036975857,-0.36315339911230327,0.0,0.0,0.0,0.0,0.0,0.0,16.8768,32.3768,40.7927,-0.0006144928322993071,0.0914,0.1195,-0.0281
2022-01-03 10:15:00,0.004145132689713726,0.0024958528125469392,0.0063450330169683156,0.001554306409627726,0.019322732884997418,0.0,0.0,0.0,0.0,0.0,0.0,16.8768,32.3768,40.7927,0.00021803389257635253,0.0914,0.1195,-0.0281
2022-01-03 10:30:00,0.0013734916118905982,0.00039864310911541523,0.00021142606883417514,-0.0007608802103346024,0.07929978602523424,0.0,0.0,0.0,0.0,0.0,0.0,16.8768,32.3768,40.7927,0.00015311844956622522,0.0914,0.1195,-0.0281
2022-01-03 10:45:00,-0.0005049325123784865,-0.001842049863162054,-0.0014419229665866284,-0.0006483715319660632,-0.5370272256498778,0.0,0.0,0.0,0.0,0.0,0.0,16.8768,32.3768,40.7927,-3.6953967423092315e-05,0.0914,0.1195,-0.0281
2022-01-03 11:00:00,-0.0007615514537339108,-0.0012353211458355773,-0.0009979511759945492,-0.001742685999667981,0.5271758524370285,-0.0022446815287817667,0.0,0.0,-0.0015034494646866126,0.0,0.0,16.8768,32.3768,40.7927,-0.0001749721892264633,0.0914,0.1195,-0.0281
2022-01-03 11:15:00,-0.0016299057522091154,-0.0014781854519401172,-0.0018314048085729118,-0.00032496240260582177,0.011796082475888037,-0.002282031443659016,0.0,0.0,-0.001291040255686049,0.0,0.0,16.7003,32.3768,40.7927,-0.000253452345301719,0.0914,0.1195,-0.0281
2022-01-03 11:30:00,-0.0005819797894290879,0.0003625405025717843,0.0011599960575299217,-0.00010583610523140496,-0.20767999490336297,-0.0019416788633311866,0.0,0.0,-0.001077007137708974,0.0,0.0,16.6374,32.3768,40.7927,-0.00014033954625047862,0.0914,0.1195,-0.0281
