Timestamp,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_100,EMA_10,EMA_50,EMA_100,RSI_10,RSI_50,RSI_100,VWAP,MACD,MACD_Hist,MACD_Signal
2022-01-03 06:30:00,362.3610,362.6010,362.1330,362.3640,200,363.5136,370.2094,376.1344,363.5136,370.2094,376.1344,81.7585,69.2873,64.1151,362.3660,1.6573,-0.8992,2.5565
2022-01-03 07:30:00,361.6770,361.9160,361.4490,361.6790,114,363.5136,370.2094,376.1344,363.5136,370.2094,376.1344,81.7585,69.2873,64.1151,362.1174,1.6573,-0.8992,2.5565
2022-01-03 07:45:00,361.7050,361.9440,361.4770,361.7080,100,363.5136,370.2094,376.1344,363.5136,370.2094,376.1344,81.7585,69.2873,64.1151,362.0189,1.6573,-0.8992,2.5565
2022-01-03 08:00:00,361.0110,361.8040,360.7840,361.5670,1078,363.5136,370.2094,376.1344,363.5136,370.2094,376.1344,81.7585,69.2873,64.1151,361.5609,1.6573,-0.8992,2.5565
2022-01-03 08:30:00,361.8450,362.0850,361.6180,361.8480,100,363.5136,370.2094,376.1344,363.5136,370.2094,376.1344,81.7585,69.2873,64.1151,361.5791,1.6573,-0.8992,2.5565
2022-01-03 08:45:00,361.9390,362.1790,361.5800,361.8110,200,363.5136,370.2094,376.1344,363.5136,370.2094,376.1344,81.7585,69.2873,64.1151,361.6101,1.6573,-0.8992,2.5565
2022-01-03 09:00:00,362.3140,362.5540,361.7120,361.9420,209,363.5136,370.2094,376.1344,363.5136,370.2094,376.1344,81.7585,69.2873,64.1151,361.6580,1.6573,-0.8992,2.5565
2022-01-03 09:15:00,362.5860,365.6970,362.3580,365.4580,3741,363.5136,370.2094,376.1344,363.5136,370.2094,376.1344,81.7585,69.2873,64.1151,363.5124,1.6573,-0.8992,2.5565
2022-01-03 09:30:00,364.7520,369.5350,362.9670,369.0030,221434,363.5136,370.2094,376.1344,363.5136,370.2094,376.1344,81.7585,69.2873,64.1151,367.0759,1.6573,-0.8992,2.5565
2022-01-03 09:45:00,369.1500,369.7790,365.3950,367.7560,102442,363.5136,370.2094,376.1344,363.5136,370.2094,376.1344,81.7585,69.2873,64.1151,367.2523,1.6573,-0.8992,2.5565
2022-01-03 10:00:00,367.8840,370.2010,367.5210,369.7110,86759,364.2483,370.2094,376.1344,364.6404,370.2094,376.1344,81.7585,69.2873,64.1151,367.6465,1.6573,-0.8992,2.5565
2022-01-03 10:15:00,369.7400,371.3040,369.3150,370.9720,60516,365.1776,370.2094,376.1344,365.7916,370.2094,376.1344,83.7293,69.2873,64.1151,368.0125,1.6573,-0.8992,2.5565
2022-01-03 10:30:00,371.0630,371.5520,369.5970,370.5620,49824,366.0630,370.2094,376.1344,366.6589,370.2094,376.1344,80.5840,69.2873,64.1151,368.2544,1.6573,-0.8992,2.5565
2022-01-03 10:45:00,370.5750,371.3180,369.1430,369.7530,53548,366.8816,370.2094,376.1344,367.2215,370.2094,376.1344,74.4521,69.2873,64.1151,368.4221,1.6573,-0.8992,2.5565
2022-01-03 11:00:00,369.7590,370.6230,369.0300,369.4430,81437,367.6411,370.2094,376.1344,367.6254,370.2094,376.1344,72.1157,69.2873,64.1151,368.5792,1.6573,-0.8992,2.5565
2022-01-03 11:15:00,369.6090,370.7320,368.7020,370.1420,85279,368.4742,370.2094,376.1344,368.0830,370.2094,376.1344,74.1482,69.2873,64.1151,368.7253,1.6573,-0.8992,2.5565
2022-01-03 11:30:00,370.0590,370.6800,368.0650,369.3220,74844,369.2122,370.2094,376.1344,368.3082,370.2094,376.1344,67.7147,69.2873,64.1151,368.7827,1.6573,-0.8992,2.5565
