Timestamp,Open,High,Low,Close,Volume
2022-05-12,176.4700,177.9500,174.7100,177.8700,6898565
2022-05-13,178.7000,178.8900,175.8028,176.8500,7732163
2022-05-16,176.8500,179.1300,176.1700,178.0800,5516706
2022-05-17,178.7200,179.7000,176.5900,178.8200,5751129
2022-05-18,178.8400,179.3700,175.1700,175.5000,8608771
2022-05-19,174.7200,174.8000,172.6900,173.9400,6874509
2022-05-20,174.8500,177.1600,174.0500,176.9800,7522122
2022-05-23,177.6000,179.9300,177.4600,179.4400,7040831
2022-05-24,179.2500,181.7400,179.1000,181.4000,6419836
2022-05-25,180.5300,181.5500,179.0600,179.6200,6558994
2022-05-26,181.0000,181.0000,178.6038,179.4600,6897747
2022-05-27,179.7600,181.1600,178.2300,181.0900,5853621
2022-05-31,178.0000,180.1700,175.0100,179.5300,16391449
2022-06-01,179.1500,179.8300,175.9000,177.7100,5175435
2022-06-02,177.7400,177.8100,174.5884,177.1500,8666511
2022-06-03,177.0700,178.6707,176.1500,176.4200,4234186
2022-06-06,177.2100,178.5000,175.9950,176.4000,5386517
2022-06-07,176.9800,179.3000,176.4000,178.3400,5447818
2022-06-08,178.1000,179.4500,176.8000,177.2800,4333091
2022-06-09,177.2100,178.6500,173.6400,173.7100,5510417
2022-06-10,172.1700,173.9700,170.6212,172.5500,6647865
2022-06-13,170.0800,172.2500,170.0788,170.8100,7997023
2022-06-14,171.0600,171.1100,167.2600,168.1900,7116777
2022-06-15,169.6400,171.4400,168.6400,169.9900,7796330
2022-06-16,168.4000,170.2100,167.4100,170.0800,7056743
2022-06-17,170.6300,172.2000,169.2400,169.4600,12486568
2022-06-21,170.7500,173.8600,169.5600,173.0100,8219662
2022-06-22,172.0000,177.9200,171.6900,175.7400,10593449
2022-06-23,177.0000,179.8150,176.5200,179.6600,10223458
2022-06-24,180.7800,182.5300,179.9775,182.2900,9374446
2022-06-27,181.6400,183.3506,181.5000,182.1200,5908839
2022-06-28,182.1700,182.9700,176.3100,176.9400,9277210
2022-06-29,177.2200,178.3000,176.4300,176.9900,7097873
2022-06-30,176.8600,178.2900,175.0300,177.5100,10777248
2022-07-01,177.4500,179.7200,176.6900,179.5200,5498393
2022-07-05,178.8300,179.1250,174.6100,178.1400,5677363
2022-07-06,178.0700,179.4400,177.4100,178.3000,5335631
2022-07-07,177.8600,179.1200,177.5100,178.5000,5725839
2022-07-08,178.3300,179.9900,177.7700,178.2800,3828375
2022-07-11,177.7000,179.0200,177.5200,178.3500,3645448
2022-07-12,177.9800,178.4500,175.1951,175.8500,4708892
2022-07-13,175.6600,176.3300,174.5000,175.4400,5291697
2022-07-14,172.5300,176.0100,172.2968,175.6800,5359551
2022-07-15,177.7100,178.5100,176.5500,178.2300,5691095
2022-07-18,177.7400,178.1900,173.9100,174.2300,7605677
2022-07-19,176.3300,176.7500,169.8800,171.6900,13256444
2022-07-20,172.2000,172.5500,169.7600,170.7100,7455775
2022-07-21,170.0500,171.3900,169.7700,171.3100,5729215
2022-07-22,171.5950,172.4900,171.0600,172.1200,4257032
2022-07-25,172.1200,172.9750,171.7200,172.4600,4437270
2022-07-26,172.5600,174.9800,172.4900,173.6800,4525545
2022-07-27,172.6300,174.1000,171.1300,173.2000,4648499
2022-07-28,173.4000,176.0900,171.4400,174.2000,5513018
2022-07-29,173.7900,174.8500,172.9100,174.5200,6451431
2022-08-01,174.1700,175.1550,173.5425,173.9100,5461387
2022-08-02,175.0100,175.4900,172.7000,172.9200,5794225
2022-08-03,172.5500,175.2600,171.7700,174.5900,5009952
2022-08-04,174.8100,175.0900,171.6000,171.7900,5651554
2022-08-05,171.3000,171.5300,169.7900,171.1100,5235516
2022-08-08,171.3000,171.4800,169.4354,170.2000,4630836
2022-08-09,170.5400,171.1200,169.7300,170.1800,5532526
2022-08-10,171.0200,171.2400,169.5300,170.6700,5603444
2022-08-11,168.5200,169.9500,166.9800,167.1400,9328688
2022-08-12,167.5400,167.9400,165.1500,165.3000,14606901
2022-08-15,166.0000,166.7500,165.1250,166.0900,10072044
2022-08-16,165.8600,168.2539,165.6000,167.5700,7453595
2022-08-17,166.4100,168.5600,166.4100,167.5800,7406590
2022-08-18,167.6800,168.3000,165.9300,166.7700,8312105
2022-08-19,167.1000,170.1200,167.0000,169.3100,8128543
2022-08-22,168.9000,168.9200,167.1700,167.5900,5462550
2022-08-23,167.0000,167.7700,165.8000,166.1300,5566296
2022-08-24,166.5600,166.5900,165.0700,165.5800,5684329
2022-08-25,165.9500,167.2400,164.7000,167.1300,5678662
2022-08-26,167.4600,167.5000,164.1950,164.2700,5667136
2022-08-29,163.4700,163.8400,162.0200,163.0000,5192218
2022-08-30,163.3000,163.5400,162.0300,162.4300,6973254
2022-08-31,163.2300,163.5500,161.2700,161.3400,8741708
2022-09-01,161.4900,165.5000,161.4800,165.3400,7509594
2022-09-02,165.8600,166.2000,162.0100,162.7400,5803704
2022-09-06,163.9400,166.2150,162.8200,163.1800,7385201
2022-09-07,162.9100,164.4200,162.1600,164.0700,4546700
2022-09-08,163.8800,165.4200,163.0800,165.3900,5838401
2022-09-09,164.9900,166.2000,164.3884,165.7100,5501863
2022-09-12,166.1100,166.5700,165.2200,165.6400,6365306
2022-09-13,163.5700,164.4400,160.8100,161.3300,6726360
2022-09-14,162.3800,165.3600,162.3800,164.6600,9555693
2022-09-15,164.4500,166.0700,164.1000,165.0800,7174495
2022-09-16,165.3200,167.6300,164.7500,167.6000,20201543
2022-09-19,166.3000,166.4300,164.0800,166.2800,7380906
2022-09-20,165.2200,165.9000,164.3200,164.9700,7143441
2022-09-21,165.0200,166.7950,163.2400,163.2800,8071195
2022-09-22,163.1500,167.1600,162.8300,166.1800,7328764
2022-09-23,165.7400,167.4800,164.6600,166.7200,9598555
2022-09-26,165.8000,166.8400,164.3800,165.7000,8735455
2022-09-27,166.3600,167.6700,164.4000,164.9400,8686684
2022-09-28,166.2450,167.3800,165.1000,166.3600,8661065
2022-09-29,166.4800,167.1700,163.8900,164.5300,7008279
2022-09-30,165.0000,165.7400,163.3200,163.3600,8985190
2022-10-03,164.2900,164.3800,161.7000,163.2000,8656972
2022-10-04,163.8500,166.0000,162.9200,165.6200,6236107
2022-10-05,165.0200,166.0400,164.2100,165.1100,4539577
2022-10-06,164.7900,165.0000,161.6900,161.9100,5890654
2022-10-07,161.7700,162.2200,159.1700,160.2000,6363549
2022-10-10,160.6300,161.2800,159.1800,160.4100,5315589
2022-10-11,160.3700,164.1100,160.3700,162.7300,6212362
2022-10-12,162.9400,164.8800,162.4950,162.6900,4341741
2022-10-13,160.8900,165.9900,160.7481,165.1500,6465108
2022-10-14,164.4400,165.6800,163.6000,164.4600,5684946
2022-10-17,165.4000,167.2100,165.0100,166.5900,6710843
2022-10-18,165.0000,167.1700,163.0500,166.0100,10883584
2022-10-19,166.0000,166.2500,163.8900,164.6900,10044639
2022-10-20,165.0000,165.7400,164.3300,165.1100,5659884
2022-10-21,164.7100,169.3700,164.4300,168.7100,8487565
2022-10-24,169.8100,172.0800,169.2500,170.9800,6855502
2022-10-25,170.1700,171.1100,168.5200,170.7100,5661948
2022-10-26,171.3200,172.5700,170.5200,172.2100,6124314
2022-10-27,172.3500,173.4300,171.7200,172.3100,5390871
2022-10-28,173.0000,175.3900,172.5940,174.8700,6073933
2022-10-31,174.5200,175.1600,173.4200,173.9700,7809972
2022-11-01,174.0600,174.6300,170.4200,173.0900,6985027
2022-11-02,172.8900,173.9400,170.2900,170.4300,6878410
2022-11-03,169.8100,171.4700,168.9400,170.7200,4819890
2022-11-04,171.5600,172.5000,169.2400,171.4800,5300904
2022-11-07,171.6700,173.8500,171.4400,172.9800,6621046
2022-11-08,173.1300,174.6908,172.1800,173.8400,5148386
2022-11-09,174.2700,175.0000,172.3400,172.4500,6150217
2022-11-10,174.3500,174.7700,172.0400,174.4700,7877515
2022-11-11,172.7300,173.1100,166.8200,169.2500,11074659
2022-11-14,170.2500,173.2600,170.2500,171.9100,6581488
2022-11-15,172.1900,173.0000,170.5210,172.3900,9350954
2022-11-16,173.6400,174.9900,173.1300,173.4600,5501017
2022-11-17,173.0000,174.9900,172.9800,174.8600,4465845
2022-11-18,175.0000,176.6400,174.6230,176.2000,6555709
2022-11-21,175.8900,176.5500,174.8300,175.9700,5706552
2022-11-22,176.4000,177.1900,176.3300,176.8200,4708028
2022-11-23,176.4400,177.4000,176.0100,177.0100,5389488
2022-11-25,177.3800,178.1200,176.8600,177.2400,3058608
2022-11-28,176.7500,177.7700,176.5600,177.3300,6183178
2022-11-29,177.0100,177.2600,174.6600,176.0900,6700469
2022-11-30,176.3700,178.0100,174.7800,178.0000,13288014
2022-12-01,179.0000,179.9600,177.7700,178.7400,6282567
2022-12-02,177.5000,178.9600,176.9600,178.8800,5824048
2022-12-05,178.3600,179.3600,178.0000,178.7800,5120648
2022-12-06,179.9200,180.0000,175.9300,176.1000,7943506
2022-12-07,176.5700,177.8800,176.2300,177.1700,5702579
2022-12-08,176.8200,177.4700,176.3400,177.2000,4798463
2022-12-09,177.1200,177.8900,175.6600,175.7400,4560968
2022-12-12,175.9500,177.8700,175.6000,177.8400,4882385
2022-12-13,179.1000,180.2000,178.3083,179.2100,9177603
2022-12-14,178.5800,181.0390,178.5800,179.7600,9533583
2022-12-15,179.2000,179.8400,176.4000,177.4900,7602616
2022-12-16,177.0000,177.0000,174.8600,175.6700,18841796
2022-12-19,175.3500,176.1650,174.0700,175.4800,5736042
2022-12-20,176.0000,176.4400,175.1700,175.6700,6174730
2022-12-21,176.2700,178.1800,175.6500,177.6800,5471973
2022-12-22,176.7700,177.5100,175.3400,177.0300,5709312
2022-12-23,176.6700,177.5200,175.8100,177.4800,3683420
2022-12-27,178.1100,178.3500,176.9900,177.4300,3067292
2022-12-28,177.7600,178.4500,176.6500,176.6600,2645619
2022-12-29,177.5500,178.3000,177.0700,177.5600,2828780
2022-12-30,177.4900,177.7700,175.4000,176.6500,4216656
