Timestamp,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_100,EMA_10,EMA_50,EMA_100,RSI_10,RSI_50,RSI_100,VWAP,MACD,MACD_Hist,MACD_Signal,sentiment
2022-03-01 05:30:00,58.45,58.478,58.416,58.458,318.0,58.4067,58.406,58.648,58.4067,58.406,58.648,64.0426,51.3773,51.4749,58.4507,-0.049,0.0541,-0.103,0.0
2022-03-01 06:00:00,58.384,58.412,58.35,58.392,108.0,58.4067,58.406,58.648,58.4067,58.406,58.648,64.0426,51.3773,51.4749,58.4339,-0.049,0.0541,-0.103,0.0
2022-03-01 07:00:00,58.384,58.431,58.35,58.411,205.0,58.4067,58.406,58.648,58.4067,58.406,58.648,64.0426,51.3773,51.4749,58.422,-0.049,0.0541,-0.103,0.0
2022-03-01 07:15:00,58.403,58.45,58.369,58.429,504.0,58.4067,58.406,58.648,58.4067,58.406,58.648,64.0426,51.3773,51.4749,58.4194,-0.049,0.0541,-0.103,0.0
2022-03-01 07:30:00,58.431,58.459,58.388,58.429,742.0,58.4067,58.406,58.648,58.4067,58.406,58.648,64.0426,51.3773,51.4749,58.4217,-0.049,0.0541,-0.103,0.0
2022-03-01 08:00:00,58.469,58.497,58.284,58.326,1596.0,58.4067,58.406,58.648,58.4067,58.406,58.648,64.0426,51.3773,51.4749,58.3975,-0.049,0.0541,-0.103,0.0
2022-03-01 08:15:00,58.375,58.403,58.341,58.382,200.0,58.4067,58.406,58.648,58.4067,58.406,58.648,64.0426,51.3773,51.4749,58.3963,-0.049,0.0541,-0.103,-1.0
2022-03-01 08:30:00,58.375,58.403,58.341,58.382,200.0,58.4067,58.406,58.648,58.4067,58.406,58.648,64.0426,51.3773,51.4749,58.3952,-0.049,0.0541,-0.103,0.0
2022-03-01 08:45:00,58.375,58.469,58.341,58.429,955.0,58.4067,58.406,58.648,58.4067,58.406,58.648,64.0426,51.3773,51.4749,58.3987,-0.049,0.0541,-0.103,0.0
2022-03-01 09:00:00,58.403,58.45,58.369,58.429,1935.0,58.4067,58.406,58.648,58.4067,58.406,58.648,64.0426,51.3773,51.4749,58.4037,-0.049,0.0541,-0.103,0.0
2022-03-01 09:15:00,58.478,58.638,58.444,58.59,1606.0,58.4199,58.406,58.648,58.44,58.406,58.648,64.0426,51.3773,51.4749,58.4332,-0.049,0.0541,-0.103,0.0
2022-03-01 09:30:00,58.516,59.119,58.388,59.023,876292.0,58.483,58.406,58.648,58.546,58.406,58.648,82.2313,51.3773,51.4749,58.8395,-0.049,0.0541,-0.103,0.0
