Timestamp,Open,High,Low,Close,Volume
2022-01-03,61.1800,63.6100,61.1100,63.1000,30526469
2022-01-04,64.0600,64.7300,63.5350,63.5900,30303631
2022-01-05,64.1000,64.4100,62.7750,62.8500,25149073
2022-01-06,64.2200,65.3100,63.5100,64.9100,33334212
2022-01-07,65.1800,66.5450,65.1800,65.7800,26548165
2022-01-10,66.4600,66.9800,65.2250,66.0300,28693720
2022-01-11,66.3800,67.2800,66.1700,67.1100,23076566
2022-01-12,67.7800,68.6500,66.9150,67.2800,27976178
2022-01-13,67.5300,68.4399,67.0200,67.7800,29222004
2022-01-14,65.3600,67.0800,65.0800,66.9300,35994391
2022-01-18,66.6900,66.8400,65.1000,65.3000,25811982
2022-01-19,65.6600,65.6600,63.9700,64.2400,22192967
2022-01-20,64.2900,65.4500,63.7000,64.4600,22794099
2022-01-21,63.9900,64.4500,62.7500,63.2700,28637918
2022-01-24,61.5100,62.7950,60.0300,62.7000,38609944
2022-01-25,61.9700,64.4600,61.1300,64.1100,34371071
2022-01-26,64.7000,65.7800,63.8700,64.7500,31803388
2022-01-27,65.2200,65.8500,63.9000,64.1500,24681294
2022-01-28,63.6200,64.7100,62.8300,64.6900,20953451
2022-01-31,64.0100,65.2500,63.6000,65.1200,23067400
2022-02-01,65.4400,66.6900,65.0400,66.5600,26868430
2022-02-02,66.3500,66.8000,65.5750,66.2300,18194244
2022-02-03,66.2600,66.3800,65.0300,65.2600,18219140
2022-02-04,65.0400,66.6600,64.8400,66.0800,23267883
2022-02-07,66.0900,66.7900,65.5000,66.3600,20081607
2022-02-08,67.0600,67.9700,66.6000,67.1200,23191008
2022-02-09,67.4100,68.1900,67.1400,67.8400,20902741
2022-02-10,67.9500,68.5500,67.2248,67.5000,22522291
2022-02-11,67.2500,69.1100,66.6000,67.1500,27226689
2022-02-14,66.8700,67.2200,65.8200,66.4600,24544042
2022-02-15,67.1599,67.4792,66.5300,67.0000,15491338
2022-02-16,66.5400,67.4300,66.4300,66.9500,13067392
2022-02-17,66.3300,66.6400,64.2050,64.7100,23150044
2022-02-18,64.1100,64.9750,63.7000,64.1400,18114844
2022-02-22,63.0700,64.3650,63.0700,63.8900,18920545
2022-02-23,64.4200,64.7600,63.0400,63.2200,17563467
2022-02-24,60.4900,61.0600,58.3650,60.6700,46453499
2022-02-25,61.3100,62.8900,61.0050,61.9800,30518885
2022-02-28,59.9300,60.4200,58.4000,59.2300,48212904
2022-03-01,58.3900,59.3200,57.9200,58.5900,51388988
2022-03-02,56.9700,59.8600,55.9300,59.5600,60206518
2022-03-03,58.7500,58.9900,56.9900,57.6200,54027336
2022-03-04,55.9100,56.6600,55.1900,56.5900,54267861
2022-03-07,55.0300,56.2700,54.0700,55.5500,49710679
2022-03-08,56.5600,57.2900,54.7600,54.8700,43858113
2022-03-09,56.9000,57.2800,55.8100,55.9500,32757051
2022-03-10,55.0200,55.3700,53.9549,54.8800,31942456
2022-03-11,55.3700,55.6900,54.0700,54.1600,20550931
2022-03-14,54.7000,55.2736,53.8300,54.2300,25046008
2022-03-15,54.4600,55.6150,54.3500,55.1100,20747114
2022-03-16,56.0150,57.5400,55.9650,56.8000,31659787
2022-03-17,55.7100,57.3000,55.0300,57.2900,21432328
2022-03-18,56.9400,57.6250,56.7300,57.3500,30490640
2022-03-21,57.8300,57.8300,56.7500,56.9800,21367705
2022-03-22,57.8200,58.2500,57.3100,57.5000,23120064
2022-03-23,57.1200,57.5000,56.0000,56.3500,23070216
2022-03-24,56.6100,56.6350,56.2000,56.4200,16770236
2022-03-25,56.5300,57.2250,56.4400,56.7400,21021264
2022-03-28,56.2000,56.2800,54.7300,55.9200,25546279
2022-03-29,57.2800,57.4000,56.1300,56.4700,21463504
2022-03-30,56.0100,56.4500,54.5500,54.9700,32222391
2022-03-31,54.5100,54.8600,53.3550,53.4000,29202385
2022-04-01,53.4700,53.7400,51.7650,52.3300,40073088
2022-04-04,52.2500,52.9950,51.6600,52.8000,29319603
2022-04-05,52.0600,52.4816,51.4230,51.5800,22648570
2022-04-06,51.0100,51.0900,50.4000,50.5300,25196595
2022-04-07,50.5600,50.6050,49.0400,50.0300,28689857
2022-04-08,49.8400,51.3000,49.8300,50.8800,26853270
2022-04-11,50.7900,52.2500,50.3800,50.5500,20895663
2022-04-12,50.6000,51.1242,50.0500,50.3400,18755499
2022-04-13,49.2800,50.1800,49.2000,50.1500,21194241
2022-04-14,50.6600,51.9000,50.2800,50.9300,34043124
2022-04-18,50.8400,53.2100,50.7800,52.3100,28396339
2022-04-19,52.7300,53.1750,52.5026,52.9200,19996835
2022-04-20,53.4000,53.9800,52.8850,53.1000,19545312
2022-04-21,53.5400,53.7742,52.5150,52.6300,15952944
2022-04-22,52.4400,52.5950,51.1700,51.2300,23073881
2022-04-25,50.7800,51.2400,49.6800,51.1300,22079321
2022-04-26,50.5300,51.5950,50.2200,50.2300,17774410
2022-04-27,49.7600,50.6150,49.5350,49.6000,24707533
2022-04-28,49.9100,50.0300,49.0100,50.0200,20121028
2022-04-29,49.6600,49.9100,48.0500,48.2100,21844935
2022-05-02,48.4600,48.8568,47.7800,48.7100,25903951
2022-05-03,49.3300,50.8100,49.0800,50.1000,25374481
2022-05-04,50.1700,52.3950,50.0400,52.2300,26463356
2022-05-05,51.4400,52.1267,50.6900,51.3100,25755991
2022-05-06,51.2400,52.0000,50.5800,51.6200,25912858
2022-05-09,50.9900,51.2200,49.5900,49.8900,28888442
2022-05-10,50.5400,50.6850,47.6600,48.7500,31054747
2022-05-11,48.9500,49.9400,47.5600,47.6600,30179001
2022-05-12,47.2600,47.4000,45.3950,46.5600,36301475
2022-05-13,46.8100,47.8500,46.8100,47.6400,21739368
2022-05-16,47.5900,48.0700,47.0000,47.4600,16919065
2022-05-17,49.8400,51.6100,49.7000,51.0500,46643401
